summary_date,score,score_stay_active,score_move_every_hour,score_meet_daily_targets,score_training_frequency,score_training_volume,score_recovery_time,cal_active,cal_total,daily_movement,inactivity_alerts,steps,non_wear,rest,inactive,low,medium,high,average_met,met_min_inactive,met_min_low,met_min_medium,met_min_high,target_calories,target_km,target_miles,to_target_km,to_target_miles,day_start,day_end,class_5min
2021-12-05,87.0,95.0,100.0,78.0,100.0,96.0,80.0,127,1834,2484,0,3321,310,570,385,164,11,0,1.25,7,87,29,0,300,7.0,4.349597,4.0,2.485484,2021-12-05T04:00:00-08:00,2021-12-06T03:59:59-08:00,111111111111111112222111111122311221332323333322222000000000000000000000000000000000000000000000000000000000000003433323223233222222222222322222223332223332233322333222222222223223233332222222222322234211111111111111111111211111111111111111111111111122211111111111111111111122111111111111
2021-12-06,90.0,73.0,100.0,78.0,100.0,96.0,100.0,275,2053,5573,0,6395,7,597,540,258,32,6,1.375,16,141,78,32,400,9.0,5.592339,2.9,1.8019759,2021-12-06T04:00:00-08:00,2021-12-07T03:59:59-08:00,111123111111111111111221111111233222232222222233343442232232222222222222222222222322323222232233232223333333332222221232222222222222222223333332333232222222323323443332333235232232223323333442033333221111322211111111111111111111111221111111111111111111111111111111111111111111111111111111
2021-12-07,88.0,61.0,100.0,78.0,100.0,95.0,100.0,241,2035,4869,0,6072,0,490,656,265,29,0,1.375,11,142,80,0,300,7.0,4.349597,1.4,0.8699194,2021-12-07T04:00:00-08:00,2021-12-08T03:59:59-08:00,111121111113111111133222222222344333322222222222243223222333222222222222222222222322222222222322222232222322222332223222223332333222222222222223333222222233434222223334332233333333223322222323333222222222233321111111111111111111111111111111111111111111111111111111111111111111111111111111
2021-12-08,83.0,71.0,100.0,60.0,96.0,87.0,100.0,264,2038,5507,0,7029,21,510,602,273,33,1,1.375,11,150,89,5,350,9.0,5.592339,2.0,1.242742,2021-12-08T04:00:00-08:00,2021-12-09T03:59:59-08:00,111111122322222223222211111123322000033334343334343322234423222112111222222113433222222222233222222222222222222223332232223432222222222222222222232232333333233222123332333222333332233332333222222222222211111123321111111111111111111111111111111111111111111111111111111112311111112212222211
2021-12-09,77.0,79.0,100.0,43.0,71.0,81.0,100.0,256,2012,5564,0,7083,115,515,523,246,39,2,1.375,7,135,96,10,300,7.0,4.349597,1.1,0.6835081000000001,2021-12-09T04:00:00-08:00,2021-12-10T03:59:59-08:00,121111111111111111221111111111111112232222222333233222223332020200033000000000000000022323333233223233223222223332323422333332223343223243222233342222223323222222322222121122222222222211111223223354332323223344322233223211111111111111111111111111111111111111111111111111111222112222222211
2021-12-10,75.0,75.0,78.0,43.0,71.0,96.0,98.0,522,2336,11655,2,12072,0,488,531,314,99,8,1.59375,9,196,259,41,300,7.0,4.349597,-5.0,-3.106855,2021-12-10T04:00:00-08:00,2021-12-11T03:59:59-08:00,222232222211111111111111111222223222222222212222232222222323233333322333335444544442312333333333443443333234333333432342222222222222224222333222433333333333322222222222222233222333322232234222223323332222322334321111111111111111111111111111211111111111111111111111111111111112222221111111
2021-12-11,73.0,79.0,78.0,43.0,71.0,97.0,89.0,501,2306,11402,2,11950,1,490,506,339,96,8,1.5625,10,197,234,44,300,7.0,4.349597,-4.5,-2.7961695,2021-12-11T04:00:00-08:00,2021-12-12T03:59:59-08:00,221112223332221111111111123334443322222222222222223222222222222222222223422222222222222234434333233333223543332233222333222222223332233544444333222222121122222333223332344443333333322333234433333323333333333222332111111111111111111111111111111111111111111111111111111111111121111111111111
2021-12-12,78.0,75.0,95.0,60.0,96.0,98.0,78.0,504,2339,11324,1,12911,13,410,551,374,85,7,1.59375,10,236,208,35,350,9.0,5.592339,-3.4,-2.1126614,2021-12-12T04:00:00-08:00,2021-12-13T03:59:59-08:00,111111111111111111112223333333222232222222222222222222443222222222222233333323342222222322234222222222233333434333433443433222223333322322334333444222234333433334444333323322233323333322323223422332222233223233323333222200222211111111111111111111111111111111111111111111111112211111111111
2021-12-13,85.0,99.0,100.0,78.0,100.0,100.0,69.0,922,2764,21094,0,22938,0,519,314,398,193,16,1.875,10,257,542,84,300,7.0,4.349597,-14.2,-8.823468199999999,2021-12-13T04:00:00-08:00,2021-12-14T03:59:59-08:00,111111111111111112221111111111111123432234344434433332222222112122333433333333343223433443332222234444334534332233442234444333322332333223322234434544454444444443334343322223432343333333333232222233333332232322222222233221111111111111111111111111122111111111111111111111111111111111111111
2021-12-14,75.0,86.0,100.0,95.0,100.0,100.0,13.0,324,2118,6813,0,7227,126,509,413,370,21,1,1.4375,12,240,56,6,300,7.0,4.349597,-0.4,-0.2485484,2021-12-14T04:00:00-08:00,2021-12-15T03:59:59-08:00,111111111111111111111111112233333332322222222222222222222232332333333333222322222333433343300000000000000000000000003333333333333333433222222222222222222332222222222223232233332223232322222333323323233222222332333212111111111111111111111111112111111111111111111111111111111111111111111111
2021-12-15,75.0,90.0,95.0,100.0,100.0,100.0,6.0,521,2339,11393,1,12233,0,527,442,384,72,15,1.59375,10,229,186,81,350,9.0,5.592339,-3.8,-2.3612098,2021-12-15T04:00:00-08:00,2021-12-16T03:59:59-08:00,111111111111122111111111111111111111223233434443333233333222322322233333322222222222223333333333322222222353323433522322332222222222332232332222233343343333333333333333333334533332222333233333223444332232222222222233432111111111111111111111111111111111111111111111111111111111111111111111
2021-12-16,73.0,86.0,100.0,100.0,100.0,99.0,1.0,473,2289,10764,0,12158,0,494,467,400,77,2,1.5625,8,250,188,13,400,10.0,6.21371,-1.5,-0.9320565,2021-12-16T04:00:00-08:00,2021-12-17T03:59:59-08:00,111111123411111111111111111131111111111111111111333333434443233433443322223422222222233333343234323332333322323344233223433322323332224343332222232233333223334343332222222222222222323222223343333323333333332223322222111111122222222233322323211111111111111111111111111111111111111111111111
2021-12-17,72.0,79.0,100.0,100.0,100.0,98.0,1.0,361,2158,7750,0,9070,11,517,522,346,38,6,1.46875,10,215,91,34,350,9.0,5.592339,-0.1,-0.0621371,2021-12-17T04:00:00-08:00,2021-12-18T03:59:59-08:00,111111111111111111111111111111111123333323333333333334333333222223224433222222352222433233232232333333333333333322222232222232222223432222222222222222123333333344432232222332232222223233332222223332222223233222233200211111111111111111111111111111111112321112112111111111111111111111111111
2021-12-18,79.0,69.0,100.0,100.0,100.0,96.0,48.0,187,1938,3719,0,4984,66,545,586,228,14,1,1.3125,10,129,38,5,400,9.0,5.592339,5.0,3.106855,2021-12-18T04:00:00-08:00,2021-12-19T03:59:59-08:00,111111111111111111111111111111113333222222230000000000000223333333333333433233322222223322211111111222222222221222222223323222222222223333232323332222222232222222223333222222222232222233322222332223222233332222222222112222223221111111111111111111111111111111111111111111111111111111111111
2021-12-19,97.0,87.0,100.0,100.0,100.0,97.0,98.0,597,2429,13836,0,17696,0,473,448,401,118,0,1.65625,9,256,314,0,400,9.0,5.592339,-4.4,-2.7340324000000003,2021-12-19T04:00:00-08:00,2021-12-20T03:59:59-08:00,111111111111111111222111111111111113333333333333323323333232233222343432334444444444444233223434333223334333223333322323322232222223433222223442222222222333443334434222223233333333222322223233223233333222222222222333222222233321111111111111111111111111111111111111111111112321111111111111
2021-12-20,97.0,87.0,100.0,100.0,100.0,97.0,98.0,414,2196,9166,0,11397,0,612,430,318,77,3,1.46875,9,190,185,17,400,9.0,5.592339,-0.2,-0.1242742,2021-12-20T04:00:00-08:00,2021-12-21T03:59:59-08:00,111111111111111111122223321111111221112111111133233334342322434433223223333334433322223332222332222223223323323333422322322222223342222233333333334442233222223222222223344323433242333323222222221111111212233322222211232111111111111111111111112111111111111111111111111212211111111111111111
2021-12-21,99.0,99.0,100.0,100.0,100.0,99.0,95.0,682,2451,15820,0,18916,145,607,276,244,152,16,1.65625,7,160,412,83,400,10.0,6.21371,-6.4,-3.9767744,2021-12-21T04:00:00-08:00,2021-12-22T03:59:59-08:00,111111111232223221112111111111111231111111111111111233343433333433333332343322232343332222222222223222332222232332223333222333222222222235554444444444444433333332344444344344444320000000000000000000000000000033332111111111111111111111111111111111111111111111111111111111111123311111111111
2021-12-22,90.0,70.0,100.0,95.0,100.0,99.0,86.0,275,2040,5963,0,7318,0,537,600,259,42,2,1.375,10,138,108,10,350,9.0,5.592339,1.8,1.1184678,2021-12-22T04:00:00-08:00,2021-12-23T03:59:59-08:00,111111113323322222223211111111111111112211122222332222223333222212212222222222323222332323323332234434323334433332232222333323334242222244334322222222222222222222233322222222342222232222222333322222222232322333211111111111111111111111122111111111111111111111111111111111123111111111111111
2021-12-23,85.0,80.0,100.0,78.0,100.0,98.0,78.0,351,2125,7655,0,8845,0,556,508,321,52,3,1.4375,10,177,138,16,400,9.0,5.592339,1.2,0.7456452,2021-12-23T04:00:00-08:00,2021-12-24T03:59:59-08:00,111111111111111121111111111111222111222211233332333334222222223334322232222344222244343443333333323333532222232232432234222333223343332222222343223333232222333322222333323333233322222321111111222111222222222223233222222223322111111111111111111111111111111111111111111111112311111111111111
2021-12-24,84.0,96.0,100.0,78.0,100.0,98.0,69.0,587,2438,13375,0,15236,62,441,350,500,85,2,1.65625,7,343,207,13,350,9.0,5.592339,-5.3,-3.2932663,2021-12-24T04:00:00-08:00,2021-12-25T03:59:59-08:00,111111111111111111111111111122111211112334444333433233332232232232222234443333334333343322234442332233333322223433223234343344222344434233233222220000000000002233333333333343333332333332233333333223223322222222222232222323232333333222333211111111111111111111111111111111111111111111111111
2021-12-25,72.0,66.0,95.0,95.0,100.0,97.0,13.0,366,2195,8155,1,9489,10,411,617,351,49,2,1.5,10,220,114,11,300,7.0,4.349597,-1.4,-0.8699194,2021-12-25T04:00:00-08:00,2021-12-26T03:59:59-08:00,111111111111111111122311111121233222222222222222333333333333333344420333323233234333333223322223323333332233434223233423324322232222222232233222322223232222222222223223223233222322223332232222232222222222222222222222222222332223222333432111111111111111111111111111111111111111111111111111
2021-12-26,72.0,80.0,100.0,95.0,100.0,96.0,6.0,379,2157,8372,0,10197,0,554,505,317,61,3,1.46875,8,192,151,16,300,7.0,4.349597,-1.7,-1.0563307,2021-12-26T04:00:00-08:00,2021-12-27T03:59:59-08:00,111111111111111222111111233222222222222221111111111111111222222223333323223333332333333222333333233344433322322223332232344444222222333322344222234333334333422222322333323322232222222232223232222212432233222222342211111111111111111111111111111111111111111111212211111123211111111111111111
2021-12-27,71.0,86.0,95.0,95.0,100.0,98.0,1.0,520,2298,11711,1,13373,155,445,459,270,105,6,1.5625,6,159,306,33,350,9.0,5.592339,-3.8,-2.3612098,2021-12-27T04:00:00-08:00,2021-12-28T03:59:59-08:00,111111111111111111111112211111111133223433332222222222222222232222222222333323322233232234333333333322322333345432222000000000000000000000000000000042334444444344444443322332334332322332322222323322222222222223434211111111111111111111111111222113322222222222222111111111111111111111111111
2021-12-28,71.0,82.0,100.0,95.0,100.0,97.0,1.0,352,2118,7860,0,9460,0,580,496,301,62,1,1.4375,8,167,161,5,300,7.0,4.349597,-1.1,-0.6835081000000001,2021-12-28T04:00:00-08:00,2021-12-29T03:59:59-08:00,111111111111111111111232343343233223222222344422344323222233332322323222233333434432322222222333223432223223223333111111111111111111112333322332322223222222222222233322222222222233233233332232223433322233332332211111111111111111111111211111111111111111111211111111111232111111111111111111
2021-12-29,82.0,100.0,95.0,95.0,100.0,96.0,48.0,67,1706,1474,1,1621,685,541,137,69,8,0,1.15625,2,42,21,0,400,9.0,5.592339,7.7,4.7845567,2021-12-29T04:00:00-08:00,2021-12-30T03:59:59-08:00,111111111111111111111222111221111123333100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000333333322222222222233221222222222433332111111111111111111111111111111111111111111111111111111111111111111111111
2021-12-30,93.0,71.0,95.0,95.0,100.0,95.0,100.0,145,1835,3101,1,3942,0,677,576,176,11,0,1.21875,7,104,30,0,300,7.0,4.349597,3.6,2.2369356,2021-12-30T04:00:00-08:00,2021-12-31T03:59:59-08:00,111111111111111111111111222222433333322222222243222211111111121111111111111112332322222333332333323322223222233333233322112222222322222222222222333222223222222222222222222222332222211123222222222222223222111222222233311111111111111111111111111111111111111111111111111111111111111111111111
2021-12-31,95.0,82.0,100.0,95.0,100.0,95.0,100.0,460,2295,10009,0,12579,92,405,493,375,72,3,1.5625,12,229,189,15,300,7.0,4.349597,-3.5,-2.1747985,2021-12-31T04:00:00-08:00,2022-01-01T03:59:59-08:00,111111111122211111111211111111111113333333330000000000000000002444424432222223333333333333333333333333333323233333222233224222233232232222334434332333333322222233443332222322222232222222223222222222222222222222222222222222234222233342223333211111111112111111111111111111111111211111111111
2022-01-01,96.0,83.0,100.0,95.0,100.0,97.0,100.0,550,2396,11661,0,14888,0,435,518,387,86,14,1.625,11,210,240,71,300,7.0,4.349597,-5.6,-3.4796776,2022-01-01T04:00:00-08:00,2022-01-02T03:59:59-08:00,111211111111111111111122222221111133223223333333222222323332332233232333333223333333323333333332233343222232222222333223444444444432322223223322222323333535323322222332222233322233333432222222223222222222222233333333332111111111111111111111111112112111111111111111122111111223222222222211
2022-01-02,93.0,81.0,78.0,95.0,100.0,100.0,98.0,1188,2950,24711,2,15868,0,572,481,178,27,182,2.0,5,103,61,983,350,9.0,5.592339,-19.2,-11.9303232,2022-01-02T04:00:00-08:00,2022-01-03T03:59:59-08:00,222211111111111111122211111111111223222222223443333222222222223323444443443444434344344323444433444442222223233222222222223333343332211111111111232332222222222222222342232332233333322222222333334322322221121222222222333211111111111111111111111111111111111111111111111111111111111111111111
2022-01-03,86.0,69.0,95.0,78.0,100.0,100.0,89.0,230,2001,4679,1,5817,34,525,603,253,24,1,1.34375,13,140,66,5,300,7.0,4.349597,1.7,1.0563307,2022-01-03T04:00:00-08:00,2022-01-04T03:59:59-08:00,112111111111111111223222111111112222233222222222223223343333333333233332222232222222222222232222222222222333343322332222221122222112332212222333222233222222223333343223432233332222322332222222233232234444322222222000000021111111121111111111111111111111111111111111111111111111111111111111
2022-01-04,91.0,82.0,100.0,78.0,96.0,100.0,100.0,342,2133,7714,0,9002,117,475,495,312,40,1,1.4375,8,211,106,6,300,7.0,4.349597,-0.8,-0.4970968,2022-01-04T04:00:00-08:00,2022-01-05T03:59:59-08:00,111111111123111123222233332222222221111111111123333430000000000000000000000322222222222234440032232222223333322233434232233333222333333333333322222322232344334333333332333233322222222233223322222233332222221122222222222222331111111111111111111111111111111111111111111111111111111111111111
2022-01-05,88.0,65.0,95.0,78.0,96.0,100.0,100.0,299,2080,6432,1,7451,0,479,631,294,30,6,1.40625,9,185,63,33,300,7.0,4.349597,0.1,0.0621371,2022-01-05T04:00:00-08:00,2022-01-06T03:59:59-08:00,111111111111231111111233332323222222333332222322322333222333332232343323222333234322222222222222222222222222222222222222333333222223323223333222223222222223434333333333333343223332222222222232222222222223233333221111111111111111111111111111111111111111111111111112211111111111111111111111
2022-01-06,95.0,77.0,100.0,100.0,100.0,99.0,95.0,433,2267,9006,0,11309,0,450,552,364,69,5,1.53125,15,193,180,33,300,7.0,4.349597,-2.9,-1.8019759,2022-01-06T04:00:00-08:00,2022-01-07T03:59:59-08:00,111111111122111111112111111123322222222322222222333323333333433333222222223323223333222344443322333332422442222332323232333233333333223322222222223222222343223333332344444422333322233233233322222232222223222323333223222233211111111111111111111111111211111111111111111111111111111111222111
2022-01-07,94.0,95.0,100.0,95.0,96.0,97.0,89.0,142,1877,2693,0,3709,440,402,393,199,5,1,1.28125,8,110,13,6,300,7.0,4.349597,3.7,2.2990727,2022-01-07T04:00:00-08:00,2022-01-08T03:59:59-08:00,112311111111111111111111111111111122222232222222332000000000000000000233233322233221232222233220000000000000000000000000000000000000000000000000000000000000000000033332223332233333222222333223223323333222222222222222223422222232333322222223333111111111111111111111111111111111111111111111
2022-01-08,92.0,74.0,78.0,95.0,96.0,96.0,100.0,415,2222,9555,2,11422,0,494,562,308,76,0,1.5,9,196,197,0,300,7.0,4.349597,-2.5,-1.5534275,2022-01-08T04:00:00-08:00,2022-01-09T03:59:59-08:00,111111111111111111111111111111112322332111112222221221233332333333333322222333332223333333333433322223422233222222322333333222223344444323443442223444344333322222222222222222222222222222234234344432222222222222222232232232222233222332111111111111111111111112111111111111111111111111111111
2022-01-09,95.0,83.0,95.0,95.0,96.0,96.0,100.0,488,2334,11132,1,12990,19,453,472,420,72,4,1.59375,13,264,172,24,300,7.0,4.349597,-4.2,-2.6097582,2022-01-09T04:00:00-08:00,2022-01-10T03:59:59-08:00,111111111111111111112211111111112122333333343232332333222222222223333332333354433333433344332323332333333333333200003232222222233224332233334233332223343333422333332334433222222233222222233222334322222222222222222222322222334322232231111111111111111111111111111111111111111111111111111111
2022-01-10,94.0,80.0,95.0,100.0,96.0,95.0,95.0,312,2098,6679,1,8425,21,549,513,323,32,2,1.40625,12,201,79,11,300,7.0,4.349597,-0.1,-0.0621371,2022-01-10T04:00:00-08:00,2022-01-11T03:59:59-08:00,121112232222221221111111111111111111111111123422222222233322222222223322322333333333222222222232333333333324223334332233332222332332223343322332222223222211111112323333332333322323333223333222222222222422223333000034311111111111111111111111111111111111111111211111111111111111111111112321
2022-01-11,90.0,77.0,95.0,95.0,96.0,95.0,86.0,329,2135,6767,1,8661,0,524,524,348,44,0,1.4375,14,191,114,0,350,9.0,5.592339,0.5,0.3106855,2022-01-11T04:00:00-08:00,2022-01-12T03:59:59-08:00,111111111111111111111111122112211111111233233333434422342223343432222333333332233222222232222323322334333323333322233333323332222112222222223233222222222222333222223332333334222322232223222332332222222223333332333332222222231111111111111111111111111111111111111111111111111111111111111111
2022-01-12,88.0,82.0,95.0,95.0,100.0,95.0,78.0,365,2195,7377,1,8966,21,464,495,414,44,2,1.5,14,218,112,10,200,5.0,3.106855,-3.7,-2.2990727,2022-01-12T04:00:00-08:00,2022-01-13T03:59:59-08:00,111111132333333232322233332211111111111111233343333333333333333333333222222222222222222222221222233222222233223333422322223322223333333333333334334332222323333333234333423333333333232222222222222222323233232222222230000321111111111111111111111111111111111111111111111111111111111111111111
2022-01-13,87.0,85.0,100.0,95.0,100.0,95.0,69.0,306,2072,6406,0,8038,124,531,463,272,44,6,1.40625,10,156,95,36,300,7.0,4.349597,0.0,0.0,2022-01-13T04:00:00-08:00,2022-01-14T03:59:59-08:00,111111111112232223221122222111111111111111233343333433300000000000000002323333233333223333433333323342242222233223222232332222111222222122230000000032232322222232233333322233333322334423343222222222223224222222222332332111111111111111111111111111111111111111111111111111111111111111111111
2022-01-14,78.0,97.0,100.0,100.0,100.0,95.0,13.0,438,2264,9469,0,11486,125,443,353,476,41,2,1.53125,7,298,108,12,350,9.0,5.592339,-1.9,-1.1806049,2022-01-14T04:00:00-08:00,2022-01-15T03:59:59-08:00,111111111111111221122322223223222233222222221111111133333333443343332322222233322221222222223232233333223344333333333333333333332333344332322200000000000000000000000033233233233333333333333333333322233333333333333333332222233221111111111111111111111111111111112211111111111111111111111111
2022-01-15,69.0,56.0,95.0,100.0,100.0,95.0,6.0,378,2194,8555,1,9730,0,380,706,297,54,3,1.5,9,208,133,16,300,7.0,4.349597,-1.7,-1.0563307,2022-01-15T04:00:00-08:00,2022-01-16T03:59:59-08:00,111111111111111123434343433333332333432333233232222112222232232222222222222222222222222223222222222222222222222223222222222222222222222332222222222224342333222233322222222223333343333333343333332222222222332234322222222222222343321221111111111111111111111111111111111111111111111111111111
2022-01-16,72.0,84.0,95.0,100.0,100.0,99.0,1.0,787,2575,16769,1,13766,0,564,469,262,60,85,1.75,10,150,144,459,300,7.0,4.349597,-11.1,-6.8972181,2022-01-16T04:00:00-08:00,2022-01-17T03:59:59-08:00,111111111111111111111111123111111111111111111111111111123222222221222223323343333222223333333332322323433443334433323323442344444442222333222233223333322243222333333223324222232232322222222222222222233342222334422222223332333333222111111111111111111111111111111111111211111111111111111111
2022-01-17,74.0,95.0,100.0,100.0,100.0,100.0,1.0,671,2502,15098,0,16218,24,510,373,410,109,14,1.6875,11,282,274,83,300,7.0,4.349597,-8.4,-5.2195164,2022-01-17T04:00:00-10:00,2022-01-18T03:59:59-10:00,121111111111111111111111111111111222123323344454443322222223333323233335444434223222222223332333443322323232223343222333333323333433343334433332223333423333433333333222222234332222233333334443222333222222222223222323330000211111111111111111111111111211111111111111111111111111111111111111
2022-01-18,74.0,94.0,100.0,100.0,100.0,100.0,1.0,369,2132,8513,0,10319,136,551,402,296,54,1,1.4375,7,211,134,5,300,7.0,4.349597,-1.4,-0.8699194,2022-01-18T04:00:00-10:00,2022-01-19T03:59:59-10:00,111111112331211111221132222232222222211111111123333333222222222323333222223000000000000000000000000000333222233444333333333333343344332222222232233333322233343222221111111221111111233323222222222232332333323334433244223221111111111111111111111111111111111111111111111111111111111111111111
2022-01-19,71.0,73.0,100.0,100.0,100.0,99.0,1.0,338,2132,7290,0,8533,0,526,556,310,45,3,1.4375,11,188,108,20,350,9.0,5.592339,0.3,0.1864113,2022-01-19T04:00:00-10:00,2022-01-20T03:59:59-10:00,111111222211111111111111111112322222332222334544332333222323222332222222223232332222222222332222222333333333333333443232233333333433433333333222322323323333222222222222222222223322222233222222222222223433222233211111111111111111111111111111111111111211111111111111111111111111111111111111
2022-01-20,73.0,86.0,100.0,100.0,100.0,100.0,1.0,741,2537,17112,0,15008,0,532,455,256,193,4,1.71875,7,142,545,23,350,9.0,5.592339,-8.9,-5.530201900000001,2022-01-20T04:00:00-10:00,2022-01-21T03:59:59-10:00,111111111231112222222222111111111112223322332232222235333332222222223334333343233333222222222222222222344433333332233233223433222233333333333443344444322222333323344444444322222223322222232223322223334442221222111111111111111111111111111111111111111111111111111111111111111111111111111111
2022-01-21,74.0,95.0,95.0,100.0,100.0,100.0,1.0,642,2422,15082,1,10706,146,482,390,265,150,7,1.65625,6,176,401,39,300,7.0,4.349597,-7.7,-4.7845567,2022-01-21T04:00:00-10:00,2022-01-22T03:59:59-10:00,111111111111111111122222223211123333222322222222222222223323333343332224343354433333333223242222222223223432223222232222222223234534422233332222333343334332233433332222223333333444120000000000000000000000000000221211111122111111111111111111111111111111111111111111111111111111111111122111
2022-01-22,82.0,89.0,100.0,95.0,100.0,100.0,48.0,212,1902,4786,0,5505,264,549,446,134,44,3,1.28125,4,80,106,16,300,7.0,4.349597,2.1,1.3048791,2022-01-22T04:00:00-10:00,2022-01-23T03:59:59-10:00,332211111111111111111111111112333300000000000000000000000000000000000000000000000000000344443433322233432222233233432422222222222222222222221222222111211111222222222212222332222222222222222222222242232222222333343322111111111111111111111111111111111111111111111111
2022-01-23,91.0,67.0,78.0,95.0,100.0,100.0,98.0,389,2200,8666,2,10264,0,439,619,311,68,3,1.5,10,189,163,16,300,7.0,4.349597,-1.9,-1.1806049,2022-01-23T04:00:00-08:00,2022-01-24T03:59:59-08:00,111111111111111111111112333343332222222222223433222222222222223223432222222222222242344443222222222222222222223333433332223333332244433334332333333332222222342433333322322233323232233332222323334322222222222222223333323332111111111111111111111111111111111111111111111111221111111111111111
2022-01-24,92.0,91.0,95.0,78.0,100.0,99.0,98.0,343,2120,7392,1,8500,86,547,419,339,44,5,1.4375,8,192,106,27,400,9.0,5.592339,1.4,0.8699194,2022-01-24T04:00:00-08:00,2022-01-25T03:59:59-08:00,111111111111111111111111111111211111111123333333345334333223332333443332332323232222233332232222323232222322332223300000000000000000322222222233333233433222223333234333323344333333332232223433332222222222222222222111122332111111111111111111111111111111111111111111111111111111111111111111
2022-01-25,92.0,95.0,100.0,78.0,100.0,98.0,95.0,411,2172,9272,0,11550,24,649,370,318,78,1,1.46875,7,190,196,6,400,10.0,6.21371,-0.1,-0.0621371,2022-01-25T04:00:00-08:00,2022-01-26T03:59:59-08:00,111111111111111111111111112111111111111232344333433333333223443333322234223332343433333000033322223222233222222233222222223422333343342223443243333322222222222333322222323233222211221112222234422222322433331111111111111111111111111111111111111111111111121111111111111111111111111111111111
2022-01-26,92.0,85.0,100.0,95.0,100.0,98.0,86.0,538,2324,12834,0,14265,0,525,468,337,108,2,1.5625,8,230,274,10,400,10.0,6.21371,-3.0,-1.864113,2022-01-26T04:00:00-08:00,2022-01-27T03:59:59-08:00,111111221111211233444322112222233232222223323323222222343343433322223433222333333322223432223343422222322222222323333323343334344434333333222332222422233222233432222222333323233223211112222222344333222222221111111111111111111111111111111111111111111111111111111111111111111111111111111111
2022-01-27,88.0,73.0,100.0,95.0,100.0,98.0,78.0,423,2247,9256,0,9941,0,441,574,355,63,7,1.53125,12,199,160,39,350,9.0,5.592339,-1.5,-0.9320565,2022-01-27T04:00:00-08:00,2022-01-28T03:59:59-08:00,112311111111123332243211222222123322222323233323222222232232222232334433343223433322222222223233223232242211233333333443233232222222233222222222333333223323343332322233532232223433322323222222223322222222212233332233111111111111111111111111111111111111111111111111221111111111111111111111
2022-01-28,75.0,62.0,60.0,78.0,100.0,97.0,71.0,240,2000,5286,3,6999,30,480,645,260,25,0,1.375,7,159,66,0,300,7.0,4.349597,1.4,0.8699194,2022-01-28T04:00:00-08:00,2022-01-29T03:59:59-08:00,111111111111111111111111111112333333344333333300000032222322234322223334322234323322222222222222222222332223323322222233332222133322222222222222222222222233332223322222222222222222221233332222222222332222332222222222322222322333211111111111111111111111111111111111111111111111111111111111
2022-01-29,90.0,79.0,100.0,78.0,100.0,96.0,98.0,310,2063,6741,0,7839,145,510,495,238,47,5,1.40625,10,140,121,30,400,9.0,5.592339,2.1,1.3048791,2022-01-29T04:00:00-08:00,2022-01-30T03:59:59-08:00,111111111111122211111111111111111111233333334323333222222233222222222222222223233332222222122222223222223223444453223232222333440000000000000000000000000000333433333233343332322222222222232222311223432232222221223322222222222223342111111111111111111111111111111111111111111111111111111111
2022-01-30,93.0,95.0,100.0,78.0,100.0,98.0,98.0,650,2486,14996,0,17328,0,489,372,442,132,5,1.6875,5,273,324,28,400,10.0,6.21371,-5.6,-3.4796776,2022-01-30T04:00:00-08:00,2022-01-31T03:59:59-08:00,111111111111111111111123211122223211111333333222233343333232223343322223344333332343433343333333333343333333223244434222322222233222222224344443433223222244344444334432223333433333334322123342222333422222223333422322222223333421111111111111111111111111111111111122111111111111111111111111
2022-01-31,90.0,76.0,100.0,78.0,100.0,97.0,98.0,250,2027,5185,0,6770,36,560,537,288,18,1,1.375,14,183,41,6,400,9.0,5.592339,3.5,2.1747985,2022-01-31T04:00:00-08:00,2022-02-01T03:59:59-08:00,111111111111111111111111111111123211111111111111233222233333222000000032333222222334323222323222223222222222322222233332333233333332322222232233322223322222322223334333321222222232343222233333322222333233222222233322222222332111111111111111111111111111111111111111111111111111111111111111
2022-02-01,92.0,88.0,100.0,78.0,100.0,97.0,100.0,464,2293,10160,0,12369,0,507,445,418,69,1,1.5625,11,254,178,6,400,10.0,6.21371,-1.3,-0.8077823000000001,2022-02-01T04:00:00-08:00,2022-02-02T03:59:59-08:00,111111111111112211111111111112222333333433333322233333333323222332344333343332222334433333222334443232333332344434322222223222222333333332223234332223333222222232222333333233322222233332332222222333322222211233322222222211111111111111111111111231111111111111111111111111111111111111111111
2022-02-02,89.0,95.0,100.0,60.0,100.0,96.0,100.0,381,2175,8185,0,10301,103,537,402,334,63,1,1.46875,12,198,154,5,400,10.0,6.21371,0.5,0.3106855,2022-02-02T04:00:00-08:00,2022-02-03T03:59:59-08:00,111111111111111111111111111111112234333223233333323333334332322000000000000000000003443322222333333422343323323333323343433322232223322322222222223323222223343322232222223444343322223222233443322222221222222111222333321111111111111111111111111111111111111111111111111111111111111111111111
2022-02-03,87.0,90.0,100.0,60.0,100.0,96.0,98.0,413,2264,8271,0,10911,0,491,421,476,49,3,1.53125,16,250,120,15,400,10.0,6.21371,-0.2,-0.1242742,2022-02-03T04:00:00-08:00,2022-02-04T03:59:59-08:00,111111111122211111122211111111111112223333233223233333323333223433333332232223322343323334423323323343323222233223342333222222222233332333333333332233223333344333333222333333333333333333332233333332234233233222322222322222233211111111111111111111111111111111111111111111111111111111111111
